label,qname,qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
0,cloud.greeneking.co.uk.,1,0,1,0,23,3.4472624994412104,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.181.fm.,1,0,1,0,12,2.8553885422075336,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.trafi.com.,1,0,1,0,14,3.3248629576173574,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,cdn.sapien.com.,1,0,1,0,15,3.323231428797621,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.steigerwaldsgarage.com.,1,0,1,0,27,3.606015279620733,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.hexacubist.com.,1,0,1,0,20,3.684183719779189,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mindspark.com.,1,0,1,0,14,3.521640636343319,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ftp.ultrameans.xyz.,1,0,1,0,19,3.787143960698141,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.epilog.com.,1,0,1,0,15,3.1395722619867232,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,icicibank.com.,1,0,1,0,14,2.985228136034252,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,randomhouse.com.,1,0,1,0,16,3.452819531114783,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,finebooksmagazine.com.,1,0,1,0,22,3.6978458230844127,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,usatodayclassifieds.com.,1,0,1,0,24,3.636842188131012,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.artribune.com.,1,0,1,0,18,3.5724312513221195,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.simplexcastings.com.,1,0,1,0,25,3.643074189428569,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.essaydaily.org.,1,0,1,0,19,3.4316235658474312,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.two4true.com.,1,0,1,0,18,3.5724312513221195,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,admin.echo-ntn.org.,1,0,1,0,19,3.6421498816369056,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,taiwenhsiang.googlepages.com.,1,0,1,0,29,3.7193758224153695,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.themysteriousworld.com.,1,0,1,0,27,3.8841550945958048,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.adphoton.com.,1,0,1,0,17,3.248365046750904,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,237.agentzero.net.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.hyperhops.com.,1,0,1,0,18,3.3082708345352603,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.vanurangers.com.,1,0,1,0,20,3.5464393446710165,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.sjrexcavation.com.,1,0,1,0,22,3.7544418457133446,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.geaden.com.,1,0,1,0,15,3.139572261986723,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.geonoter.com.,1,0,1,0,17,3.1307179879273748,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.leonidpekker.com.,1,0,1,0,21,3.5225715891363603,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mlmglobaluniversity.leadpages.net.,1,0,1,0,34,3.984234164652489,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,thegatewaypundit.com.,1,0,1,0,21,3.8801799226757376,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ghs.googlehosted.com.viprtec.com.,1,0,1,0,33,3.6660928025292407,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,billschillingmusic.googlepages.com.,1,0,1,0,35,3.682734717428089,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ghs-svc-https-c499.ghs-ssl.googlehosted.com.,1,0,1,0,44,3.7512211763934302,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.selbycreative.com.,1,0,1,0,22,3.7201287774331866,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,uproxxcdn.com.,1,0,1,0,14,3.235926350629033,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.eduardepure.com.,1,0,1,0,20,3.3086949695628416,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.netmarksys.com.,1,0,1,0,20,3.6464393446710153,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.shadowbeagle.com.,1,0,1,0,21,3.4992275417233567,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.vkusnoteka.bg.,1,0,1,0,18,3.5304930567574826,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.ca2016.com.,1,0,1,0,15,3.139572261986723,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,12-41-206-199.sonicdrivein.com.,1,0,1,0,31,4.018081793978685,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,sgphffta.cc.,1,0,1,0,12,3.084962500721156,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.tiddlies.com.,1,0,1,0,17,3.2927701939369904,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.gprep.com.,1,0,1,0,15,3.323231428797621,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.calabasascheer.com.,1,0,1,0,23,3.3816201079487347,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.oatforge.co.uk.,1,0,1,0,19,3.326360407952695,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.paisanospizzeriaonline.com.,1,0,1,0,31,3.6711499390701854,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.drs4drs.com.,1,0,1,0,17,3.3371753411230767,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,yalla.setmore.com.,1,0,1,0,18,3.350209029099897,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.marsosplace.com.ghs.googlehosted.com.,1,0,1,0,41,3.6796498699968354,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.1sae.com.,1,0,1,0,14,3.182005814760214,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.sauberf1team.com.,1,0,1,0,21,3.7849418274376414,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,cdn.vogue.ru.,1,0,1,0,13,3.180832987205441,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,astbr.com.,1,0,1,0,10,3.1219280948873616,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.horical.com.,1,0,1,0,17,3.1018812234760182,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.prisa.com.,1,0,1,0,14,3.128085278891395,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,liversely.net.,1,0,1,0,14,3.182005814760214,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.kyrobiehadley.com.ghs.googlehosted.com.,1,0,1,0,43,3.908027254349905,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,2tty.ultramigration.xyz.,1,0,1,0,24,3.7201755214643457,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,chzbgr.com.,1,0,1,0,11,3.0957952550009344,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.unmarkedproductions.com.,1,0,1,0,28,3.869331261111518,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,clarovideo.com.,1,0,1,0,15,3.323231428797621,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.camelactive.de.,1,0,1,0,19,3.2866294867861967,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,69-7-3-54.rev.cape.com.,1,0,1,0,23,3.795088586397733,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.zhanan.org.ghs.googlehosted.com.,1,0,1,0,36,3.708003043578681,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.kathrynskeepsakes.com.,1,0,1,0,26,3.709115198494272,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,pzpdrxc.org.,1,0,1,0,12,3.084962500721156,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.brik.be.,1,0,1,0,13,3.026986833359288,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.barend.org.,1,0,1,0,15,3.139572261986723,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.creativesandbox.com.,1,0,1,0,24,3.855388542207536,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,allegro.pl.,1,0,1,0,11,2.8453509366224368,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.goodmoviebox.com.,1,0,1,0,21,3.291392876170963,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,qpic.cn.,1,0,1,0,8,2.5,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,carusopianos.agilecrm.com.,1,0,1,0,26,3.6612262562697886,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.missing-piece.org.,1,0,1,0,22,3.5383105956150054,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,secure.beachbodyglobal.com.,1,0,1,0,27,3.726204631392456,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.livingforthefunofit.com.ghs.googlehosted.com.,1,0,1,0,49,3.9475550589782498,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,cdn.canal9.com.ar.,1,0,1,0,18,3.086048612313038,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,cdn.supermoney.com.,1,0,1,0,19,3.4713544870139312,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.smvdu.ac.in.,1,0,1,0,17,3.2639334294856344,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,divineblissint.agilecrm.com.,1,0,1,0,28,3.794336065750452,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,tsd-2086.cape.com.,1,0,1,0,18,3.794653473544342,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,api.3docean.net.,1,0,1,0,16,3.327819531114783,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,portal.tributemedia.com.,1,0,1,0,24,3.688721875540868,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,cat.com.,1,0,1,0,8,2.5,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,ghs-vip-any-c650.ghs-ssl.googlehosted.com.,1,0,1,0,42,4.097923899526373,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.hagroups.com.,1,0,1,0,17,3.4104172527605203,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.dicabs.com.,1,0,1,0,16,3.202819531114783,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.shedworx.com.,1,0,1,0,17,3.4548223999466066,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,mail.brendamanleydesigns.com.,1,0,1,0,29,3.762310736133871,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.punaboo.com.,1,0,1,0,16,3.1084585933443494,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.nemtek.com.,1,0,1,0,16,3.2806390622295662,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,idecacia.googlepages.com.,1,0,1,0,25,3.4226831892554914,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mellit.org.,1,0,1,0,11,3.0957952550009344,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.stmatthewsrandolph.org.,1,0,1,0,28,3.86933126111152,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.idealmc.com.,1,0,1,0,16,3.1556390622295662,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.setyourowntests.com.,1,0,1,0,24,3.375814583693912,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,espinosa.william.googlepages.com.,1,0,1,0,33,3.5738085129044905,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.nicolasrebord.ch.,1,0,1,0,21,3.653756708287002,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.dsbaker.com.,1,0,1,0,16,3.4056390622295662,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,12-41-206-156.sonicdrivein.com.,1,0,1,0,31,4.018081793978685,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.thanglongairticket.vn.,1,0,1,0,27,3.726204631392456,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,stores.decathlon.in.,1,0,1,0,20,3.5841837197791886,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ghs-vip-any-c600.ghs-ssl.googlehosted.com.,1,0,1,0,42,4.050304851907326,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.rgvcpa.com.,1,0,1,0,15,3.139572261986723,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,webmail.amuri.school.nz.,1,0,1,0,24,3.834962500721157,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,prototypeinteractive.agilecrm.com.,1,0,1,0,34,3.741155855638065,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,1.ultranormal.xyz.,1,0,1,0,18,3.5724312513221195,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,villas.com.,1,0,1,0,11,3.0957952550009344,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.glamasia.com.,1,0,1,0,17,3.292770193936991,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.softekms.com.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.vorterix.com.,1,0,1,0,17,3.4548223999466066,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.breakawaycourier.com.,1,0,1,0,26,3.6423714487439023,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,calendar.sdaschooleux.org.,1,0,1,0,26,3.690260390968384,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.y-shop.co.uk.,1,0,1,0,18,3.614369445886757,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.ready-market.com.,1,0,1,0,21,3.594465636961452,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.naznews.org.,1,0,1,0,17,3.5724694587701364,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.83reunion.com.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,mail.technologgie.com.,1,0,1,0,22,3.481714572986073,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,tsc-45.cape.com.,1,0,1,0,16,3.4056390622295662,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,alexsoft-40.cape.com.,1,0,1,0,21,3.7849418274376414,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tbcdn.cn.,1,0,1,0,9,2.5032583347756456,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.jsott.com.,1,0,1,0,14,2.8423709931771084,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,gmail.nmu.edu.,1,0,1,0,14,3.182005814760214,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,mail.cswb.be.,1,0,1,0,13,3.1808329872054406,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.eco-door.net.,1,0,1,0,18,3.5304930567574826,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,app.readcube.com.,1,0,1,0,17,3.3371753411230767,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ghs-svc-https-c1007.ghs-ssl.googlehosted.com.,1,0,1,0,45,3.821602886135672,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.oakridgelocksmith.com.,1,0,1,0,27,3.754163427768881,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,69-7-8-249.rev.cape.com.,1,0,1,0,24,3.803508854797679,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www2.offgamers.com.,1,0,1,0,19,3.4316235658474312,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.deerfieldneighbors.com.,1,0,1,0,27,3.8100810205217295,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.missysviewsandsavingsclues.com.,1,0,1,0,35,3.7246756038383904,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.haessel.com.,1,0,1,0,17,3.219528282299549,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mx1.amclassika.ru.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tedhikes.googlepages.com.,1,0,1,0,25,3.673269689515108,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.tcustumo.com.,1,0,1,0,17,2.9398290174664026,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.slicesofcomputer.com.,1,0,1,0,25,3.643074189428569,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,ghs-vip-any-c455.ghs-ssl.googlehosted.com.,1,0,1,0,42,4.050304851907326,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tafbads.com.,1,0,1,0,12,3.2516291673878226,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cardstar.mobi.,1,0,1,0,14,3.3787834934861767,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.dogonoithathonai.com.,1,0,1,0,25,3.399079570624175,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.petermrupp.com.,1,0,1,0,19,3.1813663288914595,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.c11z.com.,1,0,1,0,13,2.661226256269789,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,meus5minutos.com.br.,1,0,1,0,20,3.546439344671015,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.fellowshiphudsonville.org.,1,0,1,0,31,3.9259929884214806,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.lrhoa-inc.com.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.fgccc.net.,1,0,1,0,15,3.272905595320056,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tiwagner.googlepages.com.,1,0,1,0,25,3.673269689515108,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.jimin-naniwa.jp.,1,0,1,0,20,3.0086949695628418,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,gtburst.com.,1,0,1,0,12,3.2516291673878226,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,best-products-review.com.,1,0,1,0,25,3.893660689688186,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,shurtaa.googlepages.com.,1,0,1,0,24,3.625814583693912,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,garydeforge5150.googlepages.com.,1,0,1,0,32,3.8011085007312415,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,rawstory.com.,1,0,1,0,13,3.2389012566026314,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.conatzer.com.,1,0,1,0,18,3.4613201402110083,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tweetmeme.com.,1,0,1,0,14,2.610577243331642,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,1.envato-static.com.,1,0,1,0,20,3.5464393446710165,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,69-7-0-5.rev.cape.com.,1,0,1,0,22,3.697845823084411,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.tpccloudsolutions.com.,1,0,1,0,26,3.5364142371222305,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.blackcobalt.net.ghs.googlehosted.com.,1,0,1,0,41,3.8051436999413872,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,gurooo.agilecrm.com.,1,0,1,0,20,3.2841837197791888,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,tructiepbongda.com.,1,0,1,0,19,3.826874881864639,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.graa.com.,1,0,1,0,14,2.985228136034252,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.esks.com.,1,0,1,0,13,2.815072410115944,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.dailyactsofresistance.org.,1,0,1,0,30,3.872905595320056,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.mountvernonschool.org.,1,0,1,0,27,3.750464706653701,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.bsacubpack195.org.,1,0,1,0,22,3.7544418457133446,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cloud.hologirlsvr.com.,1,0,1,0,22,3.481714572986072,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,carbonhealth.com.,1,0,1,0,17,3.4992275471326937,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,sunvalleyrealestate.googlepages.com.,1,0,1,0,36,3.710777084415066,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,dev.ultralist.xyz.,1,0,1,0,18,3.683542362433232,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.orion-starhawk.com.,1,0,1,0,23,3.588354347173233,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,tsd-37.cape.com.,1,0,1,0,16,3.577819531114783,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,bundle.media.,1,0,1,0,13,3.2389012566026314,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.castleford.com.au.,1,0,1,0,22,3.6069367321753214,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.belairvacationclub.com.,1,0,1,0,28,3.6280852788913935,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.sinnovasoft.com.,1,0,1,0,21,3.463280517810811,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,a.waeswaes.googlepages.com.,1,0,1,0,27,3.263603705626787,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,rvnkxm.org.,1,0,1,0,11,3.0957952550009336,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.raincityarts.com.,1,0,1,0,21,3.463280517810811,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.bettertirpal.com.,1,0,1,0,21,3.5225715891363603,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.apowersoft.com.,1,0,1,0,19,3.6421498816369056,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.axamendes.org.,1,0,1,0,18,3.4193819456463714,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.libbesson.com.,1,0,1,0,18,3.3082708345352603,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,easytrip.tabletappdevelop.com.,1,0,1,0,30,3.7647351787255054,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,courant.steprep.com.,1,0,1,0,20,3.4841837197791885,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.crru.ac.th.,1,0,1,0,16,3.125,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.foothills.org.,1,0,1,0,19,3.391892644680933,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.praarthana.org.,1,0,1,0,19,3.076103170996724,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,webmail.securenetworks.pt.,1,0,1,0,26,3.902174814211728,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,69-7-11-174.rev.cape.com.,1,0,1,0,25,3.7034651896016473,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,mail.rsicorp.net.,1,0,1,0,17,3.5724694587701364,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,69-7-7-116.rev.cape.com.,1,0,1,0,24,3.636842188131012,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,paas.lowryinc.com.,1,0,1,0,18,3.5724312513221195,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.qb-x.co.uk.,1,0,1,0,15,3.0565647621309537,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.yorwa.com.,1,0,1,0,14,2.7534343861887853,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,portal.hot-ticket.jp.,1,0,1,0,21,3.5944656369614525,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,cdn.ccjdigital.com.,1,0,1,0,19,3.3660913291191936,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.muzikazasvadbe.rs.,1,0,1,0,22,3.6292196865240967,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.parentscommunityservicenetwork.org.,1,0,1,0,39,3.977208628896765,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.ibossca.com.,1,0,1,0,16,3.0306390622295662,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.firstchoicehme.com.,1,0,1,0,23,3.468576629687865,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,2.75
0,www.elcosturerodestellablog.com.ghs.googlehosted.com.,1,0,1,0,53,3.7487911528729896,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,lenovomm.com.,1,0,1,0,13,2.815072410115944,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,www.santosfc.com.br.,1,0,1,0,20,3.3841837197791884,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.nipponpaint.co.in.,1,0,1,0,23,3.0994364124846885,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
0,mail.jahazindus.com.,1,0,1,0,20,3.6464393446710153,1,0,0.0,0,0,0,0.0,1,-0.0,41,8,3.0
